window_index,epoch_start_in_seconds,epoch_length_in_seconds,machine_bin_power_ratios_1,machine_bin_power_ratios_2,machine_bin_power_ratios_3,machine_bin_power_ratios_4,machine_bin_powers_1,machine_bin_powers_2,machine_bin_powers_3,machine_bin_powers_4,machine_burg_reflection_coefficients_1,machine_burg_reflection_coefficients_10,machine_burg_reflection_coefficients_2,machine_burg_reflection_coefficients_3,machine_burg_reflection_coefficients_4,machine_burg_reflection_coefficients_5,machine_burg_reflection_coefficients_6,machine_burg_reflection_coefficients_7,machine_burg_reflection_coefficients_8,machine_burg_reflection_coefficients_9,machine_detrended_fluctuation_analysis,machine_hjorth_complexity,machine_hjorth_fractal_dimension,machine_hjorth_mobility,machine_permutation_entropy,machine_petrosian_fractal_dimension,machine_spectral_entropy,machine_svd_entropy,sleep_stage
0,0,30,0.342700027056,0.0985720010065,0.137335900245,0.421392071692,0.837053369587,0.240764572732,0.335446364137,1.0292606527,0.971507445005,0.0239021809403,0.65905550256,0.539381431531,0.10956176934,0.00259233337986,0.120602392902,0.102605624709,0.046849129795,0.029214010202,1.16029230069,313.185683314,0.120792337864,0.00272602975947,6.74805954029,0.573098771428,0.62615996125,2.53626032339,9
1,30,30,0.268470610828,0.290151704501,0.0965794962766,0.344798188395,0.462170545654,0.499494418321,0.166261023341,0.593568012452,0.989124231297,0.247871634031,0.846997749565,0.738128984116,0.643663033556,0.399119780518,0.404522040702,0.32608425015,0.287717289463,0.227065728409,1.0419660758,338.282486126,0.0632701709335,0.00169542373392,6.42648531406,0.58241530256,0.676484040027,2.34610015807,9
2,60,30,0.174468410086,0.110251958435,0.164013659371,0.551265972108,0.0117858989103,0.00744787228894,0.0110796470736,0.0372397789188,0.876853211522,0.070645564749,0.648858647362,0.59741198817,0.375948707268,0.404657626385,0.2311420808,0.269975900861,0.145435366347,0.194457566253,1.10007507843,168.048589973,0.180530007468,0.00566309238019,6.88742875326,0.567964141929,0.608985241768,2.67882072628,9
3,90,30,0.17657150445,0.118667104701,0.156051332867,0.548710057982,0.0121828285145,0.00818762342982,0.010767007019,0.0378591130056,0.871501688128,0.0613000135551,0.655218289035,0.607088538879,0.381883755089,0.399981525547,0.22771548758,0.273525997531,0.131994318565,0.187128839142,1.06445734473,164.249201177,0.188941499979,0.00578475346038,6.8901426452,0.56739399841,0.612415020455,2.68263317364,9
4,120,30,0.159423221196,0.114654362745,0.158717143152,0.567205272907,0.0109862289458,0.00790110166704,0.010937571448,0.0390874487461,0.86890438078,0.0748572175469,0.666305314646,0.589661678633,0.380097617567,0.386003849112,0.217803024329,0.267729455095,0.165663130151,0.200506094397,1.08325881166,161.078523923,0.17960325083,0.00584296893238,6.89165134133,0.568512103036,0.601022281733,2.6853829688,9
5,150,30,0.160545425826,0.107511359745,0.177429048176,0.554514166254,0.0111376358981,0.00745846462824,0.0123089158484,0.03846871907,0.872074151516,0.0614455254232,0.668017191124,0.597665164295,0.374414235872,0.365645451086,0.252086915598,0.286300835262,0.150679623302,0.194296219987,1.06249392136,162.275679366,0.178583363605,0.00577197430976,6.89082499831,0.568855290852,0.606105887766,2.68401729071,9
6,180,30,0.161733245281,0.104827284136,0.164884752946,0.568554717637,0.0111180041012,0.00720612619204,0.0113346477175,0.0390840712523,0.86757525221,0.0830068088171,0.674688323928,0.586660668109,0.360145210375,0.385170390106,0.252043164766,0.29671779124,0.143379785389,0.173745060361,1.06664195155,159.079627715,0.176877543125,0.00587207497917,6.89381640743,0.568430930242,0.597481110499,2.68666292214,9
7,210,30,0.270729918537,0.20776303981,0.142373316958,0.379133724695,0.68373870394,0.524713457361,0.359569225813,0.957516638515,0.98719889466,0.210249433805,0.750507676879,0.686997820998,0.483819220923,0.434182405507,0.329907370686,0.284194106247,0.257475787525,0.209403814904,1.23059316923,395.480579137,0.0840545939961,0.00182582130707,6.59098079824,0.581873265405,0.690865834396,2.42396202347,9
8,240,30,0.568122055545,0.0792484456422,0.124194092466,0.228435406347,0.836101560649,0.116629425726,0.182775643932,0.33618691246,0.998947992512,0.207437619917,0.761009092848,0.646109677303,0.444581537567,0.420703357589,0.316477168659,0.2689964955,0.259554300748,0.193345661485,1.39790041017,1324.44101157,0.0905818064685,0.000523477812176,6.41966464882,0.579219835389,0.56351144889,2.0102388991,9
9,270,30,0.306597142895,0.0609065331379,0.20142862108,0.431067702887,0.787763362618,0.156491788857,0.517545879166,1.1075750411,0.986490111651,0.153512856899,0.662309177913,0.781712679814,0.550001025729,0.541251131605,0.340267485626,0.387640506933,0.230765006417,0.308100053318,1.39796670937,445.314391271,0.129016708168,0.00187632028491,6.4801074509,0.574751208005,0.617228480222,2.29295651342,9
