window_index,epoch_start_in_seconds,epoch_length_in_seconds,machine_bin_power_ratios_1,machine_bin_power_ratios_2,machine_bin_power_ratios_3,machine_bin_power_ratios_4,machine_bin_powers_1,machine_bin_powers_2,machine_bin_powers_3,machine_bin_powers_4,machine_burg_reflection_coefficients_1,machine_burg_reflection_coefficients_10,machine_burg_reflection_coefficients_2,machine_burg_reflection_coefficients_3,machine_burg_reflection_coefficients_4,machine_burg_reflection_coefficients_5,machine_burg_reflection_coefficients_6,machine_burg_reflection_coefficients_7,machine_burg_reflection_coefficients_8,machine_burg_reflection_coefficients_9,machine_detrended_fluctuation_analysis,machine_hjorth_complexity,machine_hjorth_fractal_dimension,machine_hjorth_mobility,machine_permutation_entropy,machine_petrosian_fractal_dimension,machine_spectral_entropy,machine_svd_entropy,sleep_stage
0,0,30,0.556884420349,0.120448272889,0.123582818508,0.199084488254,0.452564796386,0.0978850298251,0.100432389651,0.161790539649,0.998953678378,0.050292617803,0.813343184028,0.592371790646,0.302309548037,0.117809288445,0.0498494941173,0.0235781492717,0.0488779688445,0.0148615971324,1.56761643787,1170.76131314,0.0940772530337,0.000522476711174,6.30281298077,0.578417092299,0.605444372242,2.07952038086,9
1,30,30,0.277092125205,0.0936413571019,0.217393838042,0.411872679652,0.334067315447,0.112895726498,0.262093972594,0.496561207922,0.988794095036,0.140235580808,0.726364426725,0.705056394316,0.508735799532,0.492885903044,0.308093405139,0.338460344271,0.181458666145,0.291374505439,1.57594381706,440.643861356,0.0944313957324,0.00170828185765,6.57443150351,0.583939658458,0.655808364658,2.35610767738,9
2,60,30,0.285077417085,0.123445410658,0.219608677175,0.371868495083,0.304814668288,0.131992117391,0.234813219408,0.397614701068,0.984430589589,0.15351477381,0.810346425282,0.641656921799,0.454850709041,0.455013716499,0.277493791268,0.342324345256,0.174900641199,0.259032333951,1.16006513329,317.152251635,0.0796587126429,0.00201403607419,6.8327009901,0.58034460122,0.68450076426,2.56461026083,9
3,90,30,0.275451624973,0.108032085926,0.160978600966,0.455537688135,0.342544099302,0.134345744278,0.200188580773,0.566494196925,0.965397797637,0.125798080388,0.628124687437,0.645894319527,0.417429595313,0.41646014369,0.253473539529,0.33231736903,0.14981041611,0.293044806,1.30603137584,297.485531336,0.138093125918,0.00300628288783,6.72158733329,0.574242753922,0.641698654073,2.54001989241,9
4,120,30,0.235776723621,0.127380938816,0.215983051625,0.420859285938,0.248587947196,0.134302341664,0.227718761242,0.443727202343,0.948513168373,0.152340911205,0.63998615283,0.57575979759,0.422487034108,0.365827124731,0.272312627689,0.293316710904,0.212849623571,0.232757220457,1.01374903988,244.805274601,0.152868294351,0.00366342177334,6.85513563082,0.57097754117,0.673847103331,2.64829186197,9
5,150,30,0.22216202544,0.13130994551,0.253476625215,0.393051403835,0.217975588286,0.128835531471,0.248700093494,0.385644714967,0.968503568495,0.189242657179,0.801474974071,0.593657354026,0.462518799724,0.408448373209,0.277197408616,0.316531726249,0.206898662496,0.21730036709,1.02014456631,235.427255189,0.0891808837195,0.00286392478867,6.86459012795,0.578838339532,0.684332553815,2.65817436473,9
6,180,30,0.372864328825,0.103965814139,0.179656175322,0.343513681715,0.419382223908,0.116936405479,0.202069762433,0.386369841906,0.986331947149,0.157389208903,0.724999937821,0.623705392381,0.430890383159,0.442044307599,0.26790092547,0.340720023712,0.19899107286,0.241926187248,1.15697535168,401.666279272,0.107656416986,0.00188712483225,6.77086621034,0.576140134463,0.657587716319,2.50935001449,9
7,210,30,0.332466576932,0.109661687689,0.184672830739,0.37319890464,0.352852687348,0.116385898268,0.195996557633,0.396082630721,0.977031060842,0.149655888477,0.723691206227,0.630173694863,0.435551770397,0.409550481049,0.271239873613,0.337028593776,0.186951408666,0.266799635487,1.22086028801,314.760393138,0.111976212017,0.00244559337595,6.81795191975,0.575048182393,0.663966123329,2.57657186948,9
8,240,30,0.212260813901,0.103556509545,0.202888324455,0.481294352099,0.299971218881,0.146348126252,0.286725829723,0.680174784909,0.948586885791,0.161089663043,0.742010328425,0.670969347874,0.396256276302,0.432327532203,0.272781561393,0.317407789213,0.204548619154,0.238975267467,1.27448831788,212.70729754,0.121384472609,0.00366045089515,6.87114051214,0.573418844213,0.640157808499,2.62864061458,9
9,270,30,0.204731597218,0.127758354107,0.222738058582,0.444771990093,0.259444483866,0.161900755385,0.28226302843,0.563633757445,0.927865302939,0.166410216973,0.70103699349,0.612420567737,0.417279584536,0.356414537857,0.33608529461,0.250359371011,0.232161395624,0.227706077845,0.856245150155,195.865672334,0.134370866134,0.00433421314096,6.88377306278,0.575347874203,0.665148756336,2.6935934326,0
10,300,30,0.300424988108,0.16536391035,0.201714595226,0.332496506316,0.328423204303,0.180775060208,0.220513460401,0.363483639332,0.976535903986,0.172583756172,0.803797575527,0.615603100155,0.476589576619,0.407505863364,0.313737176451,0.294559751599,0.232408123627,0.225943159184,0.82893327163,266.759810987,0.0852431248588,0.00247265798651,6.8136446972,0.579857894585,0.708214251478,2.68265926669,1
11,330,30,0.414369658466,0.154456219332,0.187907481576,0.243266640626,0.563904893073,0.21019545246,0.255718405392,0.331055245401,0.989421257241,0.19113938514,0.85372281548,0.615077318389,0.481741993196,0.412032280732,0.292452325025,0.304930360679,0.214621280788,0.23499268795,0.951116490045,336.795117387,0.0616247106533,0.00165972649098,6.7347454495,0.587068892603,0.698050399538,2.63704067979,1
12,360,30,0.484917365841,0.146167810654,0.172999788037,0.195915035468,0.790137853428,0.238169899216,0.281890670024,0.319229412027,0.994087131356,0.166087425417,0.901672792917,0.678848670708,0.494349147019,0.424990592471,0.326276510135,0.321709621838,0.226154130371,0.238264995457,0.923293014535,371.842367773,0.0385415222672,0.00124974551772,6.63923362093,0.594984082931,0.674874473995,2.58370342243,2
13,390,30,0.47874747842,0.142190592921,0.175655823375,0.203406105285,0.780376069406,0.231775917392,0.286325478864,0.331559463163,0.993461621476,0.181955677894,0.900515960009,0.67854797019,0.491587702504,0.432323727713,0.341067210496,0.299834191645,0.220570864006,0.216553815647,0.868902433283,353.033940907,0.0441815213853,0.00130641027434,6.62241658922,0.590641271567,0.674818835072,2.6090742459,2
