window_index,epoch_start_in_seconds,epoch_length_in_seconds,machine_bin_power_ratios_1,machine_bin_power_ratios_2,machine_bin_power_ratios_3,machine_bin_power_ratios_4,machine_bin_powers_1,machine_bin_powers_2,machine_bin_powers_3,machine_bin_powers_4,machine_burg_reflection_coefficients_1,machine_burg_reflection_coefficients_10,machine_burg_reflection_coefficients_2,machine_burg_reflection_coefficients_3,machine_burg_reflection_coefficients_4,machine_burg_reflection_coefficients_5,machine_burg_reflection_coefficients_6,machine_burg_reflection_coefficients_7,machine_burg_reflection_coefficients_8,machine_burg_reflection_coefficients_9,machine_detrended_fluctuation_analysis,machine_hjorth_complexity,machine_hjorth_fractal_dimension,machine_hjorth_mobility,machine_permutation_entropy,machine_petrosian_fractal_dimension,machine_spectral_entropy,machine_svd_entropy,sleep_stage
10,300,30,0.321425268251,0.105338445546,0.258796562712,0.314439723492,0.535041296158,0.175345325981,0.430790177475,0.523413228014,0.984211909979,0.159454238603,0.811650588582,0.628175130326,0.461332107196,0.434033081998,0.28960479881,0.30474828795,0.210023119819,0.260398490979,1.2281640324,313.908621444,0.0787893743987,0.00202830710416,6.86232563044,0.581581264365,0.68651038399,2.58273382984,9
11,330,30,0.258154788943,0.122241199116,0.276281052746,0.343322959195,0.388686238983,0.184050321622,0.415977730779,0.516918203657,0.974062735452,0.161311761336,0.805437504682,0.603184901749,0.491615609741,0.394032074552,0.304852954731,0.314680883477,0.220710622876,0.256327615396,1.09806054902,254.282780879,0.0808434218593,0.00259920117575,6.84904044054,0.580957207818,0.693867177748,2.65086882356,0
12,360,30,0.207506546935,0.120684531428,0.330718559882,0.341090361755,0.287770701651,0.167365670146,0.458641490748,0.473025136693,0.969044138841,0.158989275878,0.858197138063,0.610735049157,0.505551253714,0.381343875911,0.333434839324,0.297309544242,0.252359244445,0.225443327202,0.954182703541,206.553164374,0.0640394836607,0.00284550018145,6.8021563722,0.585129950917,0.683444828868,2.67674568662,0
13,390,30,0.297925591712,0.0633345046664,0.178127441975,0.460612461646,1.14789661142,0.244025573213,0.6863186404,1.77472328195,0.953739953808,0.133883501896,0.666817722066,0.784822735779,0.37494117001,0.509290426748,0.358860691817,0.324002881236,0.188633757842,0.304456664653,1.3523494101,248.425105707,0.131372435447,0.00347087470567,6.79322678973,0.577057506137,0.607978707147,2.49403986858,0
14,420,30,0.174573726619,0.0974703979217,0.23248365406,0.4954722214,0.385783111119,0.215395718935,0.513755815863,1.09492315222,0.903342368988,0.114018848921,0.771443793886,0.719665408126,0.484538906922,0.388934805188,0.365798591278,0.317785160345,0.264779746812,0.241514616191,1.00886486938,157.632406805,0.108820809084,0.00501639582315,6.83996190082,0.578771469828,0.628158253207,2.68868740068,0
15,450,30,0.252545625081,0.0770001016623,0.20579881429,0.464655458967,0.763290762392,0.232724151461,0.622003781726,1.40436889141,0.947889692219,0.172058456992,0.712851848314,0.781176887041,0.50457659748,0.471381296509,0.394282990407,0.324619205586,0.146335520934,0.277916155582,1.26895307092,219.109102045,0.103620230368,0.00370098557501,6.81877251789,0.579743053554,0.627793556466,2.53079855247,0
16,480,30,0.216425917116,0.138766499533,0.305228119036,0.339579464316,0.337302905844,0.216269586148,0.475702415256,0.529239481136,0.972441645053,0.174158067047,0.862313911218,0.637751140373,0.462713977724,0.393538531924,0.352074226331,0.29821056893,0.25959879204,0.226314750634,1.00600050293,213.443223175,0.0591765662613,0.00268237261025,6.79955751023,0.588052092017,0.697913079836,2.66972500759,0
17,510,30,0.229981616519,0.102576568017,0.268634616813,0.39880719865,0.438790352703,0.195709592534,0.512537828214,0.760898866636,0.973144933153,0.197250108365,0.804119033256,0.735359359235,0.542988959547,0.43936371606,0.28454319598,0.328859615009,0.262308958497,0.232048941691,1.28313625125,250.944952484,0.0677634955618,0.00264567624029,6.82809474044,0.587211714646,0.66702486865,2.5886238496,0
18,540,30,0.174271577602,0.135454768943,0.343441138334,0.346832515121,0.284268701039,0.220951412427,0.560215082808,0.565747036368,0.96764438089,0.198882281572,0.8975972249,0.636723288928,0.521729931622,0.402937561513,0.350486899779,0.259136238667,0.2777148306,0.208913523942,0.819612342348,177.7529196,0.0512677555368,0.00290268874366,6.77428732918,0.589520738724,0.679737337948,2.68064109883,0
19,570,30,0.21516376161,0.0983831290176,0.250304706386,0.436148402986,0.511143593168,0.23371921785,0.594624513216,1.03611528349,0.939243916082,0.144357799402,0.73057812028,0.848214145864,0.433312013473,0.439212320989,0.391109939213,0.290490244701,0.252180331089,0.294065452374,1.44388694236,201.735342492,0.0841387382648,0.00397804390057,6.79379989345,0.58686994278,0.653106942552,2.55846188427,0
20,600,30,0.199574205886,0.123923751701,0.333376594333,0.343125448079,0.290505819371,0.180386893525,0.485272333997,0.499463039318,0.968642831431,0.194551237003,0.885933321802,0.635816257761,0.525247958689,0.410605484988,0.346765984372,0.293957967589,0.293819688194,0.208303159009,0.841415298629,187.612328919,0.0554635921921,0.00285765294857,6.82379263694,0.58802276638,0.682827413036,2.68725137139,0
21,630,30,0.203605055672,0.122265918011,0.321649623148,0.352479403169,0.301903670261,0.181294758489,0.4769390497,0.522653158866,0.969087215617,0.17536355477,0.867599666461,0.670256154669,0.560719374583,0.41796325898,0.355258229854,0.306963569354,0.254895197469,0.233254544126,0.961489497804,200.162533775,0.0549660123268,0.00283735244242,6.80753416079,0.589337485445,0.682283574681,2.66981622575,0
22,660,30,0.235164985534,0.0836737384079,0.226966677243,0.454194598815,0.571163014147,0.203224746769,0.551251161777,1.10313682745,0.940254133078,0.1316273229,0.675795450543,0.713571768863,0.468600864527,0.514668618684,0.334915945061,0.304116373317,0.272440664932,0.295981295335,1.24100152917,219.342625592,0.114767514366,0.00394452006992,6.84259540419,0.579605765735,0.638071419954,2.61521624181,0
23,690,30,0.388782039041,0.0622257476507,0.156161447669,0.39283076564,1.5319427757,0.245192099952,0.615332956712,1.5478962325,0.977895923592,0.145039229887,0.655375970293,0.779660082307,0.435855359691,0.484594855395,0.32568339352,0.361922672558,0.243783239694,0.268116835404,1.40241953033,355.092701185,0.123725173434,0.00239923920801,6.76871225733,0.576408524872,0.598766995787,2.41539137816,0
24,720,30,0.231189342373,0.0846610296689,0.215342115536,0.468807512421,0.581909127694,0.213093845152,0.542021277112,1.17999976906,0.949761642507,0.210366530554,0.762456156654,0.726027939405,0.502308852902,0.508645203476,0.357093399733,0.354651931724,0.207343067523,0.272484029098,1.29022839867,207.439534644,0.0916624647876,0.00362179313429,6.83455817059,0.58150866048,0.63354599489,2.62996503796,0
25,750,30,0.168436817225,0.142706292783,0.334582919995,0.354273969997,0.253389940523,0.214681918337,0.503333817359,0.532956283938,0.968190346387,0.211655047824,0.882416068897,0.623492657498,0.522645303771,0.41399679061,0.35123121106,0.291379883862,0.276371583618,0.192601295479,0.805000129627,188.760164899,0.0541582231203,0.00287818611688,6.74348871834,0.588287607608,0.68108775911,2.67600275955,0
26,780,30,0.193255313398,0.141109975957,0.326287865298,0.339346845346,0.290745057599,0.212294437684,0.49088732683,0.51053405136,0.974068128472,0.161745711864,0.889204753144,0.653004735985,0.498280260727,0.436058322937,0.348801741022,0.285969051397,0.277845724752,0.233037323866,0.964715764602,200.813572788,0.0499986719122,0.00260017607016,6.75820039643,0.589215858183,0.692075381654,2.66126717807,0
27,810,30,0.204623223487,0.128201080033,0.314056308766,0.353119387715,0.297293897178,0.18626135419,0.456287523846,0.513041663374,0.970109049954,0.202654640509,0.880774284473,0.669936486798,0.504403459145,0.430282191069,0.338551765754,0.26952262588,0.286914794698,0.217919517229,0.855877454496,194.56784607,0.0551771342392,0.0027900413482,6.79578546328,0.588584301994,0.686529318634,2.68302515227,0
28,840,30,0.220541644804,0.110829150721,0.279004263672,0.389624940802,0.372222352108,0.187053502753,0.470893483017,0.657595131449,0.945630661624,0.163394414182,0.726798800232,0.684186952334,0.488032979522,0.350620825913,0.410718453415,0.33256553289,0.189314058122,0.184701216761,1.04371214515,212.614527886,0.0913537727635,0.00376326850869,6.86948801742,0.58184883447,0.673263115462,2.66676163978,0
29,870,30,0.257704440674,0.106891122449,0.276297346083,0.359107090793,0.402074158284,0.166773059767,0.431083075525,0.560284024934,0.983512969646,0.169539581422,0.764752584788,0.654096686558,0.469015498495,0.437783680919,0.299155971298,0.317667358338,0.230025857487,0.225421380348,1.27400960885,341.056229747,0.0928663954171,0.00207221562603,6.84799926297,0.579697227938,0.680829413323,2.52132172333,0
30,900,30,0.196539055016,0.130834114373,0.325250507777,0.347376322834,0.293521890965,0.195394633654,0.485746428732,0.518790299194,0.969819943175,0.196106700341,0.873727630946,0.598223722114,0.503060698528,0.419935626034,0.328056747272,0.286224670287,0.26816737159,0.219864496943,0.875400772754,198.746735291,0.0577062993993,0.00280453508412,6.77460142404,0.586113284113,0.686109811478,2.6746212237,0
31,930,30,0.200717307048,0.129110892342,0.329595195709,0.340576604902,0.293370252688,0.188709661704,0.481739354081,0.497789882244,0.966243586484,0.211422193816,0.867528468469,0.604434655491,0.510047805699,0.393289638464,0.345192352821,0.25701498009,0.28143890419,0.208437095708,0.788915420224,193.190273392,0.0615630986341,0.00296509732974,6.82363265807,0.585454568778,0.687039276179,2.69193468491,0
32,960,30,0.208178289516,0.13829680983,0.312290277712,0.341234622941,0.290367658864,0.192896776086,0.435583350387,0.475955003843,0.968327168148,0.19154695534,0.856453149144,0.610397781033,0.516419705804,0.405748016066,0.348658890675,0.294909694629,0.279593168799,0.213203578642,0.890812172201,205.256257058,0.065419207254,0.00287303132749,6.79851277768,0.584174383756,0.695203743629,2.68346837967,0
33,990,30,0.174623704136,0.137051398515,0.333199371468,0.355125525881,0.236035260934,0.185249549997,0.450378721358,0.480015852261,0.964549965721,0.204319739162,0.871608557162,0.588780767586,0.535839303564,0.382475637588,0.357838902426,0.275255995999,0.289819005099,0.200622069864,0.691366595424,187.346378632,0.0618878428588,0.00303989322954,6.75684604468,0.585508975541,0.680451698859,2.68203042084,0
34,1020,30,0.188013116503,0.126459836821,0.318973917253,0.366553129423,0.258848882237,0.174104807248,0.439150435242,0.504655577208,0.964030599267,0.221255454275,0.872872160646,0.608065392261,0.520813231014,0.404669091344,0.351890017887,0.270027312491,0.27802798753,0.210172938489,0.659991102969,185.657853663,0.0602476545314,0.00306829727924,6.79577228507,0.586168758722,0.67820190071,2.69450380071,0
35,1050,30,0.278013043967,0.0667334267788,0.17444080221,0.480812727044,0.903940556806,0.216979211116,0.567182437303,1.56332997187,0.971317851485,0.154823375003,0.68078342699,0.801867095461,0.479382905028,0.516902306706,0.355140746537,0.382915608834,0.19965172727,0.324391505278,1.44368678453,303.245076563,0.111446752315,0.00273318169122,6.79312287759,0.582915781004,0.606750571005,2.40388662395,0
36,1080,30,0.224535904433,0.0810779285886,0.210831307493,0.483554859486,0.562608235499,0.203152856361,0.528269321542,1.21161890322,0.949738103467,0.109066680119,0.69346808226,0.791035375812,0.38372291361,0.455379262631,0.390495146093,0.423180750102,0.266435757059,0.295069547018,1.27458903449,230.945522709,0.0927298921371,0.00361795176761,6.84312831879,0.58561805183,0.625617373019,2.54165583453,0
37,1110,30,0.213559877157,0.125923846637,0.295027809779,0.365488466428,0.324963007789,0.191611797591,0.448928542774,0.556144875824,0.969509817156,0.192415565702,0.811176353798,0.61663901894,0.522590246561,0.426606915988,0.316814398154,0.285037342968,0.238941198716,0.305613844887,1.05383093863,233.624386861,0.0667148979998,0.00281937903265,6.83121319437,0.585346016691,0.685829884395,2.65586539234,0
38,1140,30,0.177915659131,0.130137350873,0.340262424591,0.351684565405,0.269700341598,0.197273742832,0.515799972825,0.533114667295,0.964965886013,0.213753458123,0.885480598372,0.615601922435,0.514062443749,0.383800975858,0.34862340554,0.253221968162,0.29820395236,0.203471212523,0.750243250939,179.919178671,0.0558598281411,0.0030219601673,6.77135864467,0.587326404937,0.677597139977,2.68766871507,0
39,1170,30,0.332316112189,0.107524709105,0.25377223092,0.306386947786,0.607791869383,0.196658066084,0.464138490344,0.56036854344,0.987791095989,0.149705726732,0.777546732684,0.683803787033,0.504807641743,0.432283566695,0.315519255453,0.283749122501,0.203123638842,0.2637430596,1.3928940859,383.51904397,0.0768486619909,0.00178344703845,6.83963202573,0.583016777854,0.688085117766,2.48963480849,0
40,1200,30,0.161987143245,0.12508321058,0.339352472318,0.373577173857,0.242419048151,0.187191108139,0.507852053433,0.559070436597,0.961009831133,0.221510963294,0.870741682682,0.561721074685,0.498189303416,0.373637320436,0.336684666992,0.270155953058,0.277887117919,0.168080362601,0.723728274379,180.756534942,0.0612768969203,0.00318691072014,6.77146091991,0.585129950917,0.664807455076,2.68670020043,0
41,1230,30,0.207413088351,0.124290310064,0.310924177818,0.357372423767,0.292991688469,0.175572467945,0.439211433419,0.504824216659,0.965059409328,0.192315502129,0.842192112703,0.565086545942,0.490779572399,0.388310074292,0.330773230357,0.270790655228,0.262817120569,0.219869430171,0.847820863971,204.463666766,0.0698829764241,0.00301816871216,6.82463254731,0.584174383756,0.684310176198,2.6933026596,0
42,1260,30,0.190973900415,0.144134313559,0.322972598909,0.341919187117,0.304151068304,0.229552862213,0.514376366496,0.544551301562,0.969079096353,0.197607641961,0.873692480723,0.563610990253,0.487980199471,0.380168917662,0.33399711999,0.265931796653,0.259312279781,0.194871648748,0.736069195389,196.314828858,0.060801965417,0.00283747479654,6.77733755167,0.587383895143,0.692774348797,2.68331956674,0
43,1290,30,0.179724719556,0.148971300648,0.319959558425,0.351344421371,0.267975489209,0.22212112651,0.477070262833,0.523866129436,0.966838282184,0.219868795106,0.853460549569,0.558007149817,0.484029062854,0.389910384695,0.327607238855,0.28239564097,0.255605468528,0.203399341296,0.822559039187,202.947985676,0.0664226167582,0.00295139213488,6.78105319206,0.583143452155,0.690128797941,2.67874948854,0
44,1320,30,0.190958106398,0.139699313222,0.328827954884,0.340514625495,0.282044703336,0.206335578505,0.485678166448,0.502939353248,0.965487315634,0.19489288251,0.856506921589,0.551954078754,0.495194929462,0.369912653209,0.338276673336,0.260823850015,0.268816172197,0.199772025806,0.707586830492,197.640374803,0.0681957428771,0.00299996460666,6.81293574157,0.583861778398,0.690231309777,2.69107468139,0
45,1350,30,0.206220496038,0.13132472934,0.328841615542,0.333613159079,0.322961123409,0.205667152072,0.514997585688,0.522470281616,0.971912430728,0.183077365408,0.851958476879,0.567445298028,0.483379926277,0.386874976379,0.316940661296,0.297691417195,0.236457223519,0.210815748904,1.02347016111,218.442080117,0.0668921222936,0.00270492722825,6.78681689182,0.584516340301,0.690988592376,2.67035544847,0
46,1380,30,0.198280949006,0.125339334616,0.320686131778,0.3556935846,0.299262728855,0.189172946257,0.4840071998,0.536843470324,0.963705642577,0.167704907526,0.805839863346,0.613664785562,0.545793737122,0.363275169497,0.341344652201,0.272875892904,0.216439425977,0.237421404118,1.00490823157,219.151501046,0.074908098389,0.00307415956883,6.80080555083,0.583194255802,0.682281105175,2.67371624945,0
47,1410,30,0.192131795887,0.119969291045,0.342289090569,0.345609822499,0.284412743148,0.177590570067,0.506690622178,0.511606302443,0.962980758154,0.211838743381,0.848480395289,0.555314720373,0.500918587367,0.359632533484,0.335854639703,0.262888368776,0.272246850913,0.191115181692,0.79027440856,196.646429712,0.0674277578427,0.00311181321909,6.76837048704,0.583680755113,0.676840937875,2.68481336474,0
48,1440,30,0.168332053606,0.126249022255,0.337950770518,0.367468153622,0.233507033735,0.175130250403,0.468798902418,0.509744856707,0.961131193214,0.215833288223,0.850378693581,0.544415590051,0.489151673964,0.377448143689,0.321216955788,0.260117922176,0.274788533573,0.174431968709,0.789655995473,191.622563848,0.0719758199207,0.003181719389,6.76139403179,0.583603470486,0.669292694721,2.67988129899,0
49,1470,30,0.217846241767,0.088174975027,0.225059701758,0.468919081448,0.559122536911,0.226309232279,0.577636549444,1.20352421184,0.928922030879,0.234567581925,0.720491408836,0.826463969897,0.475904535018,0.438469971853,0.325401935485,0.351960662609,0.215461424159,0.231908808554,1.22121787503,191.782637523,0.0923643467223,0.00430485382541,6.79541707604,0.585049280518,0.636061772029,2.60110202973,0
50,1500,30,0.192640488467,0.134564380715,0.330473761534,0.342321369285,0.267669210991,0.186973890588,0.459185146939,0.475647105918,0.97132345079,0.175723517378,0.894921798171,0.638706290404,0.500978393834,0.41932841008,0.334987744604,0.284923903568,0.267480214734,0.221866397865,0.927864529029,188.513348405,0.0502598041536,0.00273296057744,6.80011800418,0.590389090542,0.687496549235,2.67934668747,0
51,1530,30,0.186165808051,0.131058251039,0.348587151249,0.334188789661,0.265252325599,0.186734106767,0.496673119038,0.476158079591,0.969442140862,0.187840064657,0.895126250051,0.653075870702,0.496465528911,0.409151022276,0.352963239443,0.254101487227,0.285376749285,0.198297026296,0.808694226408,183.681895573,0.0501993304309,0.00282136577139,6.77680510236,0.589094660816,0.682868198537,2.67738888774,0
52,1560,30,0.214933137902,0.143752623865,0.320914451022,0.320399787211,0.32061727556,0.214436801454,0.478710346756,0.477942619124,0.97716803769,0.151977666228,0.887723456178,0.664484105201,0.486080448856,0.426743900717,0.340185950262,0.283343270435,0.241350274886,0.239937161147,1.01617912753,213.13451749,0.0503630558791,0.00244697621008,6.80911434588,0.590076440774,0.702607535691,2.65263113104,0
53,1590,30,0.231181462267,0.13277211752,0.313451661098,0.322594759115,0.337724326542,0.193961806164,0.457909774034,0.471266582968,0.974852693282,0.177017397168,0.887613181256,0.648651420916,0.501597849419,0.413307736367,0.338126333312,0.296569183403,0.247248406545,0.236476120698,0.971056132986,204.291125807,0.0521900464408,0.00255932616399,6.8145243383,0.58897389048,0.699922609451,2.6774454071,0
54,1620,30,0.204782515819,0.152049904519,0.317895838974,0.325271740687,0.296120580673,0.219867921035,0.459685242434,0.470350978664,0.96651735291,0.260625161644,0.859696116196,0.571563135331,0.49228825132,0.375717676781,0.413543664023,0.264972272816,0.215170998545,0.272686066185,0.77468202604,198.556477662,0.0559730698592,0.00295349931165,6.80927140307,0.58698348599,0.703643638193,2.68925953851,0
55,1650,30,0.22773939233,0.0866002485987,0.219567880106,0.466092478966,0.58685425907,0.223157373903,0.565797354058,1.20105860301,0.941721196886,0.15497294626,0.707571443422,0.705280810154,0.46035036182,0.514578025476,0.346563305674,0.321111048359,0.209554162483,0.217178505438,0.907782397777,212.363493563,0.102087767673,0.00389589735123,6.82481091747,0.585536211718,0.636013182431,2.62392043501,0
56,1680,30,0.224436666111,0.0663797158797,0.170864350338,0.538319267671,0.923211153343,0.273050277915,0.702843598036,2.21435454636,0.915659136859,0.12831751836,0.681081301532,0.726564734007,0.434164945417,0.528324808329,0.277286883382,0.322496036133,0.186452279377,0.262051671776,1.31009356646,188.413985123,0.15038645528,0.00468638758279,6.85342932162,0.570959996665,0.589548904234,2.61289011849,0
57,1710,30,0.20814723704,0.0916004856503,0.21911575192,0.48113652539,0.538391415917,0.236932835955,0.566762459132,1.24450258787,0.929767979529,0.142954664239,0.754796182271,0.734783110218,0.430782876046,0.474718761261,0.347040095508,0.277272634053,0.21626603423,0.283038238172,1.20944629942,183.338343055,0.119944882773,0.00428005599574,6.8504145089,0.573418844213,0.633556022915,2.65075542708,0
58,1740,30,0.212287028221,0.056928229771,0.199133087011,0.531651654997,0.817745239586,0.219291726317,0.767075290996,2.04796126092,0.914661082687,0.122758895681,0.685632169839,0.717188701014,0.47887472213,0.495018928894,0.301397834496,0.310649311327,0.247600257615,0.300752539845,1.2660240309,186.502045827,0.146603034472,0.00471461606446,6.87949454796,0.570300271895,0.586828802777,2.62092227592,0
59,1770,30,0.233919552378,0.0466444200068,0.164717801365,0.55471822625,1.3789281725,0.274963354637,0.97099201202,3.26999851956,0.947140268474,0.141610125564,0.688781713996,0.749945719842,0.406162814434,0.520792976356,0.295673907071,0.38258179155,0.180790033279,0.306982806817,1.4735735223,227.697557337,0.13750717488,0.0037106856496,6.81878677316,0.573305517746,0.562564401942,2.51811860475,0
60,1800,30,0.117120072119,0.069055047095,0.218089721091,0.595735159695,0.406854854815,0.239885278857,0.757605935564,2.06948081162,0.864504625606,0.206123959546,0.781416704828,0.686971063833,0.493131837058,0.467578803643,0.373439404263,0.296930104339,0.243398939694,0.239294084231,1.01364662862,138.695136863,0.122502956212,0.00594021584803,6.87337537111,0.573513585024,0.55389537657,2.69749654262,0
61,1830,30,0.170729951751,0.106328353148,0.267559143157,0.455382551945,0.327105751097,0.203717130255,0.512623201657,0.872478731254,0.934063672601,0.209363553668,0.730763190769,0.660505852655,0.499128332513,0.416789453713,0.337823022926,0.274584811713,0.255227076688,0.213939432671,0.949064349036,194.80525589,0.132197758808,0.00414641037045,6.83117913645,0.571777058919,0.644058065097,2.6760173954,0
62,1860,30,0.177465402484,0.133984441953,0.261688055478,0.426862100086,0.36301618786,0.274073259741,0.53529870599,0.873172179735,0.936542497079,0.192268901654,0.726042238376,0.660767690667,0.496318965157,0.408785709591,0.359778825436,0.289445089954,0.274110860661,0.207015822871,0.995347079498,199.518365946,0.12931868498,0.00406489553921,6.84245481699,0.571993640293,0.668665045747,2.67534842763,0
63,1890,30,0.145968811918,0.112995845426,0.292237614173,0.448797728483,0.292031040302,0.226064005425,0.584662253264,0.897882676521,0.928370403367,0.230410225689,0.744512012573,0.633817711413,0.515711269349,0.396083787927,0.349212100283,0.259264509314,0.30130004347,0.181670714033,0.881273031157,184.62291655,0.123899926419,0.00432184514729,6.79085606816,0.572193452167,0.639677074264,2.68060611581,0
64,1920,30,0.152420491504,0.120788764113,0.283455909289,0.443334835094,0.309119710184,0.24496829388,0.57486895407,0.899114905004,0.93052399395,0.225437920024,0.733751969165,0.641599516294,0.508425550659,0.401708031677,0.352833481199,0.285184249246,0.272925894993,0.18427319385,0.926589341292,189.963341655,0.126299745458,0.004253866992,6.77770340383,0.57210247597,0.648769283281,2.67680386495,0
65,1950,30,0.152714543671,0.113336339565,0.280968242744,0.45298087402,0.292020397902,0.216721486905,0.537266825224,0.8661889817,0.917903819643,0.22355708095,0.739907174493,0.647641799298,0.488101926154,0.401669458065,0.36132930688,0.262547998589,0.279237043299,0.191126345024,0.885000603466,176.051796695,0.1289531427,0.00462592454049,6.81765973939,0.571741102326,0.642323823686,2.68874336127,0
66,1980,30,0.153324892668,0.111457459819,0.272509406107,0.462708241407,0.287141281871,0.208733476538,0.510345703362,0.866543163723,0.930835161918,0.226526981671,0.726775710982,0.656869934968,0.483575618773,0.425529321196,0.335622669677,0.271038915709,0.265185295422,0.227610396859,0.992964968794,192.241608251,0.130445924209,0.00424480465825,6.81933274105,0.571579789751,0.639365682982,2.66839569255,0
67,2010,30,0.143912189455,0.119529226511,0.283600583311,0.452958000723,0.288669075394,0.239760033048,0.568865767909,0.90857465067,0.93572630022,0.21391215406,0.737568746651,0.656709944951,0.490232984009,0.415835663892,0.335653835595,0.284117618073,0.254790565009,0.201496993319,1.00098270754,194.970033578,0.126986948885,0.00409265180855,6.81116892211,0.572596804893,0.642197475851,2.66458929555,0
