window_index,epoch_start_in_seconds,epoch_length_in_seconds,machine_bin_power_ratios_1,machine_bin_power_ratios_2,machine_bin_power_ratios_3,machine_bin_power_ratios_4,machine_bin_powers_1,machine_bin_powers_2,machine_bin_powers_3,machine_bin_powers_4,machine_burg_reflection_coefficients_1,machine_burg_reflection_coefficients_10,machine_burg_reflection_coefficients_2,machine_burg_reflection_coefficients_3,machine_burg_reflection_coefficients_4,machine_burg_reflection_coefficients_5,machine_burg_reflection_coefficients_6,machine_burg_reflection_coefficients_7,machine_burg_reflection_coefficients_8,machine_burg_reflection_coefficients_9,machine_detrended_fluctuation_analysis,machine_hjorth_complexity,machine_hjorth_fractal_dimension,machine_hjorth_mobility,machine_permutation_entropy,machine_petrosian_fractal_dimension,machine_spectral_entropy,machine_svd_entropy,sleep_stage
30,900,30,0.180794419607,0.103953884462,0.331169609487,0.384082086444,0.22422353066,0.128924925065,0.410720747068,0.476343471624,0.964559259222,0.186852231952,0.927090289833,0.721548230675,0.556489011786,0.411299896459,0.346394837187,0.264667509603,0.267059788821,0.197144521812,0.66885291467,152.39104977,0.0421607054001,0.00303948215767,6.85149819348,0.593099602295,0.65681947154,2.69705970228,0
31,930,30,0.195688741789,0.0661863638676,0.150105493778,0.588019400565,0.652549261594,0.220706937326,0.500546062234,1.96082626999,0.892428340675,0.166362380285,0.728239894451,0.753565614745,0.477981324146,0.515408490756,0.249837029183,0.406834908278,0.191179721556,0.293298590644,1.25170967682,161.371934669,0.136266538901,0.00529270882348,6.85165654887,0.575347874203,0.565241063521,2.63509488859,0
32,960,30,0.250797864209,0.0644617972179,0.173408152769,0.511332185804,0.495314583281,0.127309171181,0.342473358763,1.00985823515,0.910568292063,0.174258730074,0.692071993536,0.734233501721,0.429555507203,0.538426975157,0.292720043422,0.357527533871,0.201003201848,0.276351112155,1.18193769078,181.468943033,0.145318583664,0.00482786879937,6.84690185188,0.572157031067,0.596874666473,2.6365308671,0
33,990,30,0.181012731639,0.0480235013084,0.14860859798,0.622355169073,0.668486883885,0.177352611898,0.548817189172,2.29838124577,0.868343260682,0.118809680187,0.774586588934,0.730802855602,0.510851882525,0.498375383608,0.275552450774,0.383819271946,0.168517197486,0.283994126178,1.20312895163,141.262176482,0.127979647376,0.0058563661442,6.83046762589,0.572157031067,0.532715506692,2.67609219096,0
34,1020,30,0.208170885932,0.0685875132971,0.204446671064,0.518794929706,0.509889176317,0.167996742215,0.500767166565,1.27072485761,0.939590613704,0.116347667241,0.718396278619,0.71590696666,0.450252963874,0.480332691537,0.320469881542,0.353687355819,0.202159775567,0.289129747161,1.34613662396,205.06028302,0.121928019511,0.00397842100422,6.85682221738,0.573799471031,0.602354902028,2.60201545629,0
35,1050,30,0.161821424115,0.0849972567,0.281456107904,0.471725211281,0.286052337164,0.150249968844,0.497531015534,0.833870421818,0.937548981403,0.191570965794,0.829078973196,0.68009993025,0.580064211045,0.43324698,0.38376462731,0.262570027992,0.278052626252,0.212924670341,0.782420787249,167.440268786,0.08515310459,0.00403238931175,6.82102078571,0.580508429953,0.621132938073,2.69035324547,0
36,1080,30,0.167711789035,0.0892540394303,0.297601000853,0.445433170682,0.311685345593,0.165874899346,0.553079013306,0.827818918044,0.945057305569,0.22069789694,0.836225619145,0.663633035016,0.575606687046,0.399954124024,0.364949281542,0.269371892415,0.296319040987,0.209941717539,0.812821919354,173.941283106,0.0814004782517,0.00378536857114,6.81046267786,0.580228071845,0.631760067846,2.68459636525,0
37,1110,30,0.149906948726,0.0868559121929,0.318356175352,0.444880963729,0.243828025407,0.141273675069,0.51781560676,0.723611866221,0.946131046396,0.234733711588,0.868520132128,0.682194512013,0.597249757243,0.425785189052,0.379966929975,0.285542152011,0.295200657066,0.185918490184,0.701122317434,161.719382294,0.0690322163124,0.00375052299448,6.79981083873,0.583526362812,0.621154411043,2.6881580656,0
38,1140,30,0.140797632141,0.0840822289708,0.314849396579,0.460270742309,0.218473067637,0.13046883117,0.488545953991,0.714193552024,0.943526577044,0.244913220772,0.873542739484,0.665802757686,0.59074916032,0.410474966949,0.387089140125,0.267044336502,0.300782726273,0.184263572722,0.536850117223,156.328321107,0.0676091050156,0.00383705200766,6.84537787239,0.584200565457,0.611751387206,2.69096248516,0
39,1170,30,0.14190770207,0.0916245797854,0.326772428813,0.439695289332,0.231278448347,0.149327981034,0.532567430774,0.716606940842,0.947857905755,0.232536439368,0.86552392968,0.671354275063,0.610294063756,0.401740970115,0.383437126835,0.282340696272,0.297282085293,0.194252324708,0.709549327878,164.312191478,0.0673684523415,0.0036861297471,6.78552256942,0.583372675272,0.621488411549,2.68397703499,0
40,1200,30,0.153541732232,0.0922584250249,0.330514488443,0.4236853543,0.250690628324,0.150632158446,0.539637553734,0.691759472405,0.948512187766,0.248300834323,0.872295458285,0.676309757842,0.600667741289,0.415971939725,0.39922138458,0.260041306951,0.316878203236,0.164815812887,0.60244618948,162.108115815,0.0661008428743,0.00366318054654,6.75811041212,0.583577748304,0.630086081798,2.68281888586,0
41,1230,30,0.171122521681,0.0855838699159,0.329370200601,0.413923407802,0.247887587931,0.123976545407,0.47712471603,0.599608246422,0.957369273928,0.202898513544,0.881447717988,0.662224515755,0.586957805132,0.420452399834,0.361813412093,0.282159814808,0.271546485742,0.212762898866,0.775810610056,170.133438385,0.0605122625698,0.00334239978712,6.85279489401,0.585782327192,0.633539620836,2.69650371554,0
42,1260,30,0.161841162095,0.0908409917047,0.317295913913,0.430021932287,0.212423200973,0.119232548677,0.416463975027,0.564421523933,0.951612505185,0.218118657583,0.877629594575,0.656442334859,0.592117562827,0.405857809512,0.378049161412,0.29275905831,0.277617003319,0.226385381525,0.646667013182,163.206679332,0.0627472734507,0.0035501670065,6.86953816057,0.585076149288,0.632521600321,2.70042720704,0
43,1290,30,0.182028460021,0.116297390088,0.330390303182,0.371283846708,0.254289382529,0.162464658064,0.461547310679,0.518674607869,0.961791677036,0.191832619418,0.890912356845,0.672819212509,0.602022933056,0.437683832389,0.369309524327,0.276866394776,0.278173199904,0.223171586357,0.664420927108,171.147768997,0.0545465497684,0.00315746403821,6.82797352583,0.587211714646,0.668133081604,2.6950692111,0
44,1320,30,0.190951519823,0.104466223163,0.322296734513,0.382285522501,0.264699842913,0.144812635618,0.446772537216,0.529929889259,0.965786869836,0.192271426037,0.899340569876,0.683450935157,0.585607539416,0.44910980551,0.349608259374,0.303501822535,0.25177020548,0.2353384378,0.749449568651,172.975568858,0.0551705615338,0.00298650041947,6.86282278386,0.587383895143,0.661529130195,2.69461598379,0
45,1350,30,0.222078732979,0.1213537544,0.265813908909,0.390753603712,0.238795540349,0.130488565773,0.285822848315,0.420167283422,0.965093644937,0.199681280671,0.866410147475,0.698437289124,0.55613147604,0.436030702575,0.340950643126,0.312787877545,0.256962370505,0.208151348746,0.787404220734,191.2696801,0.0669760173562,0.00301777462831,6.86267089047,0.583835858314,0.679725843021,2.69628206128,0
46,1380,30,0.197215847557,0.0987803629433,0.284777533724,0.419226255776,0.249754212405,0.125095483216,0.360642359764,0.530908264362,0.961999792967,0.197180926054,0.885813238382,0.710206376244,0.537893676597,0.45215088743,0.357940360741,0.319926904659,0.278558299761,0.228934541941,0.820384455354,174.12682654,0.0548164973899,0.00314575366997,6.85735453075,0.588346740935,0.653921485929,2.69384445425,0
47,1410,30,0.306647308736,0.130321207074,0.252100513618,0.310930970571,0.377275855324,0.160337441305,0.310165568695,0.382546151644,0.981754315265,0.195023022924,0.893960833434,0.71470267262,0.513923566587,0.456633299188,0.300601866091,0.314901484057,0.239004900049,0.220596373196,0.91394701341,228.674885563,0.0490233607338,0.00218100877537,6.81852585304,0.590294996915,0.703611929012,2.67058602724,0
48,1440,30,0.300415516474,0.121837136415,0.255435681939,0.322311665171,0.415259672252,0.168413569078,0.35308475011,0.44552637631,0.979995032766,0.130961649392,0.906288883248,0.723319364853,0.505254324879,0.446790839932,0.311484245177,0.28958997292,0.208633321251,0.261667615505,0.903419707906,208.013011437,0.0451142423414,0.00228280137595,6.84766371663,0.590294996915,0.69708623112,2.6764471612,1
49,1470,30,0.276558700053,0.124806492683,0.292291571491,0.306343235772,0.392086790416,0.176942461509,0.414391823904,0.434313352126,0.97860884783,0.169448842563,0.922524487184,0.735714724983,0.531486586206,0.446844077838,0.329511951352,0.323782721626,0.226387367927,0.221012716339,0.772756834162,187.677841337,0.0397198339715,0.00236063678469,6.86136892805,0.593065649559,0.703105074479,2.69251495624,2
50,1500,30,0.24057592885,0.116469226555,0.258575530434,0.384379314161,0.420972345601,0.203803945504,0.452468990069,0.672607032033,0.961180253708,0.168367520679,0.808853657764,0.631014647791,0.539962188519,0.400609054255,0.329727033856,0.307866517015,0.234430485496,0.242755484894,0.817419793083,211.62411424,0.0788322841763,0.003180283354,6.86017148291,0.584516340301,0.680171441682,2.69394360785,0
51,1530,30,0.265302603511,0.130092394096,0.266824409674,0.33778059272,0.311025876996,0.152513018828,0.3128099571,0.395995002283,0.97209040245,0.168220187465,0.826999628337,0.594441117033,0.513450327565,0.398737444792,0.313025914524,0.302051742852,0.237585125156,0.229697672589,0.859938224096,233.431396844,0.0766033432754,0.00269745097592,6.87222504939,0.580885945686,0.699612995928,2.6900432569,1
52,1560,30,0.393735192224,0.107658092418,0.242087304745,0.256519410612,0.736361491695,0.201341599867,0.452750407795,0.479741256503,0.988281049784,0.158379230512,0.857536103905,0.627918235827,0.507038999662,0.431945293403,0.306610946965,0.330163527654,0.217014881658,0.260828756328,0.993844745287,317.59723341,0.0658276464272,0.00174803924246,6.77835605912,0.583143452155,0.685517900396,2.60763341867,2
53,1590,30,0.376948261568,0.131975531263,0.209299463622,0.281776743547,0.559404133691,0.195856209623,0.310607574213,0.418166340554,0.985258048571,0.17230917894,0.839639022757,0.627218999301,0.497335594157,0.432086383968,0.301759336596,0.321970159724,0.241455596606,0.257708303887,0.8504196802,301.055798179,0.0671304758066,0.00195926033898,6.80852959749,0.582815086807,0.694210017523,2.64501126037,2
54,1620,30,0.481444823957,0.12456500659,0.184488015656,0.209502153797,0.919524237284,0.237910009574,0.35235855376,0.400133719573,0.992994762815,0.194008935025,0.889278339437,0.660623878513,0.501040909154,0.449644556317,0.313474540004,0.336163960969,0.232405843163,0.228429095174,0.926691027503,361.905499902,0.0475724473931,0.00135367456872,6.65274722703,0.589276617897,0.665944280671,2.59417692776,2
55,1650,30,0.460121051857,0.123570959889,0.201346249905,0.214961738349,0.937433091136,0.251758763125,0.410215174192,0.437954851321,0.993905252589,0.162856860213,0.904246617232,0.694903878864,0.481719991063,0.471466282826,0.29539132074,0.342588991278,0.241746867723,0.243273953218,0.991055676389,358.558408157,0.045058633214,0.00126057727633,6.60216507926,0.591538724105,0.676810890133,2.5494459348,2
56,1680,30,0.416878872749,0.123493273029,0.214629028097,0.244998826125,0.731017399269,0.216551466572,0.376362450062,0.42961736947,0.991057928295,0.161405770249,0.888860176702,0.718962376505,0.497203159256,0.426381505629,0.334480728298,0.322434582412,0.232015264762,0.257884567043,1.02399358228,326.242357688,0.0489579402221,0.00152951697611,6.7466449477,0.588643950888,0.687680388587,2.60520736018,2
57,1710,30,0.414065497227,0.12489644867,0.213542472888,0.247495581215,0.631934616117,0.190613296382,0.325902258297,0.377720496282,0.990209161819,0.146331227552,0.900967804329,0.704986267674,0.509139797668,0.47389069152,0.295309580604,0.345288633809,0.216473874639,0.242673376624,0.835374593286,291.336440017,0.0420730688466,0.00159753240252,6.76169858319,0.59445030869,0.688602092419,2.61861581368,2
58,1740,30,0.470533310416,0.125755855794,0.199681256556,0.204029577234,0.988550315766,0.26420231725,0.41951327324,0.428648723769,0.994073117588,0.172155988445,0.925176627843,0.742503520622,0.491757454825,0.473574591092,0.291657100918,0.342553103418,0.234180640986,0.196248606283,1.01941828975,326.08943107,0.032532864068,0.00124350295339,6.64082779393,0.597204546546,0.67602276805,2.57680792077,2
59,1770,30,0.435331086722,0.121368221151,0.206191410852,0.237109281275,0.689336105045,0.19218360323,0.326499044948,0.375456734906,0.991955101648,0.163371946352,0.914858359698,0.724629538369,0.482065672287,0.492016389101,0.288107915342,0.346535573344,0.200354221189,0.239009934899,1.01156523833,300.42366272,0.0362405030494,0.00144858327357,6.74155670918,0.596411287705,0.680638298169,2.58317992251,2
60,1800,30,0.510209912586,0.108652097328,0.189421671281,0.191716318806,1.10784705826,0.235922320262,0.411301772315,0.416284267651,0.995520314594,0.174323256816,0.937663586727,0.791447327625,0.477054050571,0.519151393285,0.297855798756,0.319300895615,0.214519870155,0.205210663861,1.08691641519,341.783793146,0.0265364509479,0.0010822159781,6.60613125992,0.599738490326,0.648965849225,2.50838794641,2
61,1830,30,0.481871679948,0.140227359676,0.187678398793,0.190222561583,0.848144523896,0.246814810163,0.330333598784,0.334811591221,0.995507731598,0.143414720289,0.928856513441,0.776343908511,0.500176258069,0.47534993769,0.312112251042,0.30395599537,0.201703026385,0.20858353903,1.10729565525,386.884457085,0.0328727576895,0.00109899330367,6.71477108211,0.595892238498,0.678982519856,2.52337139447,2
62,1860,30,0.446027120519,0.123687251976,0.21205652962,0.218229097884,0.776144484999,0.21523170693,0.369005601681,0.37974666337,0.992752376809,0.146677022449,0.934080373644,0.786037336221,0.49448816658,0.49168063956,0.284734393537,0.315410208827,0.219747511132,0.218878353762,0.965109327602,309.608139356,0.030007239187,0.00141571175529,6.75010213582,0.59933038793,0.683474321451,2.61418224667,2
63,1890,30,0.387950256526,0.137398138739,0.232994462542,0.241657142193,0.618533839106,0.219062616433,0.371477933014,0.385289395725,0.990530359564,0.152817263462,0.937512405736,0.793435741023,0.460964552872,0.491867940876,0.292238395327,0.317414398784,0.215008550274,0.223970235377,1.00793671989,242.305654967,0.0270157517606,0.00157044282108,6.75994285989,0.602511902578,0.706539621352,2.62135586754,2
64,1920,30,0.400019386416,0.131093453592,0.253218372532,0.215668787461,0.804498760758,0.263648524396,0.509259985443,0.433742158852,0.990483507219,0.15822521756,0.904603884338,0.662069414282,0.569763206159,0.506965240794,0.273960530529,0.373179225614,0.23124510823,0.203332032306,1.00262353107,290.868060667,0.0284184206712,0.0015748204901,6.79415943131,0.603410511099,0.707405623233,2.6326001407,2
65,1950,30,0.356369698086,0.141285889138,0.241497499897,0.260846912879,0.48465226573,0.192144637027,0.328429468392,0.354744098656,0.985601368713,0.136988992394,0.937020418217,0.759710376353,0.497407557278,0.483862472832,0.288202370944,0.317547108971,0.172368797343,0.227687323422,0.800545671636,202.779363336,0.0290259160822,0.00193641795943,6.79608879521,0.599903056183,0.712209907561,2.68024704047,2
66,1980,30,0.404624746969,0.114840704417,0.244666430936,0.235868117678,0.659391374247,0.187148637033,0.398717417398,0.384379362413,0.990151295659,0.127833354976,0.940306491892,0.781314064289,0.484006081892,0.520888897451,0.266569309204,0.344791395687,0.195773925966,0.236940754529,0.907802712046,233.499743514,0.0292901943284,0.00160270051578,6.77914983193,0.60035958799,0.691842823318,2.63059149043,2
67,2010,30,0.454642520457,0.118458212987,0.226189767558,0.200709498999,0.845050623664,0.22017999254,0.420422190052,0.373061646618,0.99304896312,0.149118189274,0.941425887772,0.803475524224,0.481850329151,0.483001093831,0.283197043283,0.323331635144,0.206954835673,0.228786872095,1.06774226277,271.321501145,0.0254767524497,0.00134542373029,6.70565579763,0.601765444737,0.68330927638,2.59934121094,2
